1231602736,31,86b33edba8ff663b0f73ef487e4433f34d26ef91de15659d2cc09594d27b52cb,1,0,134:coinbase,0,0:4104c26035a5e1e1db8b18043d1b31cef10a8fe6f58757e2b3e5147154df627ae020f39720adc9a623857db379217063896ef28ea6b8a0a43e7f1bec4a36dc68185cac,50.0,pubkey
1231603171,32,2b9905f06583c01454f10f720b5709e3b667c9dd3d9efc423c97b7e70afdc0c9,1,0,134:coinbase,0,0:4104b949980bb46aee11510519b4af0dfcc3cc7464b3ede15f184b7c8126a98bf6d6e698eaf16b938814174a002ba24daa03e59a7c0927248517b581c09ec70f216eac,50.0,pubkey
1231603939,33,bdeaa0089cd84670da5e6385f0185c2d7978bf57a1aa5540d3ff3b3eabaa1210,1,0,134:coinbase,0,0:4104804d71f6a91c908a973cae7ef4363f7689520116b995d6936328de00be56f92baee0dabf3a240e0ed2dce7f374f12cbba7649808528236cb04c558f028dd61edac,50.0,pubkey
1231604338,34,223b0620a8f1c1f23a2ebf8032ed11321b921017d01974e74cddd651319b5474,1,0,134:coinbase,0,0:4104180bfa57bff462c7641fa0b91efe29344a77086b073cd9c5f769cb2393acc151a4e7377eaabacc39f5b2bd2cd4bcb5ed1855939619e491c79c0bb5793d4edbf3ac,50.0,pubkey
1231605153,35,852b1997ed935ba638078998e2d15bc8a91b8ad232e2d988e22c969eba3bafe0,1,0,134:coinbase,0,0:4104bb31566291ceb63ed600b0c29d6825d7924e73c265abac43fa088ad3e1a477c6fd15373fc40229cc895732d4175f6db615e4a2b6e9411e92974b6923d7985518ac,50.0,pubkey
1231605789,36,d05d256fbd5845b30039e37d48215788a4e438249048c47ddb9c83cd927d4d5a,1,0,134:coinbase,0,0:4104ce29c26fb59eadf6b9b38a3e7f52646877bcdcd7b5f290a47a7a61668bda2c82c8f13f66e8665cfe7594d7da51f431df4df2f60df08ecfd53d2f2d076b4bc24eac,50.0,pubkey
1231606762,37,6d344eb5d67ed329a1c1d7603bba4b85d5916435b49f7a585bb370b76820287d,1,0,134:coinbase,0,0:4104655798e5ce83da2f24955e16396846528d919c223c9c2945b211b722d55a85ccb8930066eaf34c501ac37c4d41c8e579ccc00f54d5a5f1b3c27de525ece5a5d5ac,50.0,pubkey
1231607488,38,e690daeb9f73d29d8a22cb4b5ec29970e9b32283d4376adeaad8691ccb449a68,1,0,134:coinbase,0,0:41046312c744cb65614769150309590257c89cf5d2ee4f048e5a944fa50c768d205ee6083314a55d8b3f9caff539758c13a8f73be4aac6a6e8c5a917dc670e042f11ac,50.0,pubkey
1231607511,39,1484c18ba443b13851098597d8cb6d49d5983eab63c53d6b0dcc565612e7ca6b,1,0,134:coinbase,0,0:41046154d4ed678ddf5fbb9e09ef7d1cf3a8053f5a09fc89303d150d4e715bc691b240c93729cd412d707c48f7bafe41db684c2f9a39aa5995786827e9ed4d185e36ac,50.0,pubkey
1231608208,40,04391286b3aefbb5df4cdb515ac7fce7942525fa602e1d7757e90a4fd41a1e20,1,0,134:coinbase,0,0:410427df882a156b4c29a4d05eec8d0c4b53f976f7e0ee2639dc8cbb6327451b8cf0957abb3418696243f392e73b586ea4b074e5bdc856a234c9e174615e3bbcea24ac,50.0,pubkey
1231608903,41,9efa6cb3b8cca3c9387144f397f80e7b4bc2dd86026fdd308625a2e100a08d5a,1,0,134:coinbase,0,0:4104a449ee292e46745b6e8e350a04777ee938f151af438a6b80c2fb86a65e71e6a677897ef1f8e997dcddc024d92639620e09021710ae3076836c90f3fa2fcdedd3ac,50.0,pubkey
1231609153,42,27c4d937dca276fb2b61e579902e8a876fd5b5abc17590410ced02d5a9f8e483,1,0,134:coinbase,0,0:4104462b00d67b254e4b10de6fe0b277b6a34f2438758fc5fc2c18c5b53e9352322b94d2be6ca5a2557ebf55905f7dc6cca699162b0faf919754b5ca369d31d0bb31ac,50.0,pubkey
1231609477,43,2f5c03ce19e9a855ac93087a1b68fe6592bcf4bd7cbb9c1ef264d886a785894e,1,0,134:coinbase,0,0:410492ade9a7a1fde25016c02d223e2f1c501d2af11b492e0a3f0cd617a01798c5f5eabd9d5957a7b2d66d1b42f688a6fd5d2bc60ad0d7a00f6006fc4838fb4c248aac,50.0,pubkey
1231610361,44,439aee1e1aa6923ad61c1990459f88de1faa3e18b4ee125f99b94b82e1e0af5f,1,0,134:coinbase,0,0:4104c9eb99d7bbbd9acfab695c8aa8b931beb43292f2fecdc19d7e687b524d2e2c8a9d167f9be930634adae005424b441a9de8e8c15d8b2462661eb78418a8aba662ac,50.0,pubkey
1231611068,45,f69778085f1e78a1ea1cfcfe3b61ffb5c99870f5ae382e41ec43cf165d66a6d9,1,0,134:coinbase,0,0:4104e049e5c6fb83743c8ef0a640cc82ea14191026643e3e2a1c84edf168bb9690f3c201d04a30c8609aa9406c1eb565e1b9fa218317da5177060de158f25ccc879dac,50.0,pubkey
1231611793,46,ddd4d06365155ab4caaaee552fb3d8643207bd06efe14f920698a6dd4eb22ffa,1,0,134:coinbase,0,0:4104da82f7361830281e40cf9a8fbc5fea33f35d52ef06b7a72e4b12665374f843839f4a7ad2021e07377c58eb14cc1d01d2017a38281910b6935182cff99930dd8bac,50.0,pubkey
1231612888,47,d17b9c9c609309049dfb9005edd7011f02d7875ca7dab6effddf4648bb70eff6,1,0,134:coinbase,0,0:4104a4a43c49a491bcad58a1578ddeed00ee13ac58c33a4d50fdb0b06d2ca97b6791097e127f9a4fe2d8f952b2420ef82c669c84d3e65d4fce257d707ec214562c29ac,50.0,pubkey
1231613140,48,32edede0b7d0c37340a665de057f418df634452f6bb80dcb8a5ff0aeddf1158a,1,0,134:coinbase,0,0:410455f09e54cc544e9f61d0394db1bec90c30ea89c88c554196ebb68e9c8e02c5ea7f3291521dddb44abee835ed376152f04039634ae7af2b5ef2587776348d0b34ac,50.0,pubkey
1231613802,49,194c9715279d8626bc66f2b6552f2ae67b3df3a00b88553245b12bffffad5b59,1,0,134:coinbase,0,0:41048644947f13359243d46be6436fb04bc20f92c1ed34b9548b31838bdb5ef721da70c360f2a8886e47addf7b3f87142b5245d95c9bbd6e36f43055998174db8417ac,50.0,pubkey
1231614698,50,540a7e54fd64478554519f1b2d643ecc888c5030631487f9cfc530b71d281309,1,0,134:coinbase,0,0:41041ada81ea00c11098d2f52c20d5aa9f5ba13f9b583fda66f2a478dd7d95a7ab615159d98b63df2e6f3ecb3ef9eda138e4587e7afd31e7f434cbb6837e17feb0c5ac,50.0,pubkey
1231615503,51,a09c89d2a31440658a42ec97aeee0d36b01529e45b315922e2aa2955334d1821,1,0,134:coinbase,0,0:41043cba05459e89a46f9f3ef8e01d07ccd4ce9fc2bb35a6508419c98883230374ce1c5e177efb612f30842cd699d1aeaeda61e720592d0518db0f9c2b9de9a2cea1ac,50.0,pubkey
1231616363,52,b3f978e6ee5e91662af30a634b3f3268c6f5d34aac1eb54e6cc9535026f5084f,1,0,134:coinbase,0,0:41045c1f2f8b3f3e51ff51a7230dcc4c0983986a8aecb1751242dd62a0cadb653b90c2636ed13fb479f80f805ba462c08ddc2863367932b9615046adbecc1443af60ac,50.0,pubkey
1231617190,53,3c6f58905f06a9fe9b4313a88827c43dbfb0156fcc3b17bb311d51e8be6746f5,1,0,134:coinbase,0,0:4104cad6127556bbeb5753c0e9a0c13787a7f7d4773c1544651072c8a17c5d68d47974b6ae5118344b268ecb52d164917cd9db6cecdcb4e6be44aaf302abd81985caac,50.0,pubkey
1231617386,54,d3dc9be5d58809579e56cdd64e78257ecd24e2726cf26ef0a698f4e5c07670b5,1,0,134:coinbase,0,0:41041ef7071c442fef11b695edb2c555bdc14ab797683e709695775e356f8a016969507842c8071353c33ad5d169959712be1cd2ee5db9e2b84769b5b9541b6486feac,50.0,pubkey
1231618509,55,19521c62482ac299b37c8ae4eab67abd150e3c21dc66b7e2b0919444769ee2ed,1,0,134:coinbase,0,0:4104ea258025b3a5fa9352ab84951c1141affb5d7e0364ab18ed65d7f970b9af1cd7f9550cb69a016480d825e4e112ba9f16c717ec3a421c02155de4425a2066d208ac,50.0,pubkey
1231618848,56,fe9ccc6c8b44c67ab170135d4148d6424e748f7549547d8174d59b5127df0102,1,0,134:coinbase,0,0:410494a494a15a35b0fb7d69d03e1a0824d73933d57ca21236fdb4aa9412f19c4a5bf772b50a0544e743af767582523840eeee684aac0e21d5da4b6a41320564ac24ac,50.0,pubkey
1231619676,57,bc0f0f8b3235421a036122299db7046a00c3a7cd1d650de3d92969780b873728,1,0,134:coinbase,0,0:41042f1c4a33266a8d0560b16a1ca35982ef0414ef30b268786de15c8c9836b91a612f5a043f026e3787bbb40952e4acd6a21d34285d939bfa6a23ba94b72de78247ac,50.0,pubkey
1231620564,58,9635054e3de101ea39dcfa5f4cec63ceb1205db6e0a99304c8db2b3a162137e4,1,0,135:coinbase,0,0:410438a186480a0dba427b44e72dbcfa73c7c7597ad0facd2fce69aa6a227d8533bb2219f1a6d7b0e057f52f7075d1858f2a9f725cdde03dc22d9ea6db10f6274091ac,50.0,pubkey
1231620928,59,3c0db11484606a63b04ef4b8adcd665655939d3932ab1ebe90d1dfc5f077ca95,1,0,135:coinbase,0,0:41047fcd0b4211b1c3cde62dcea8da192533f3fd1446734c221f5ff54904d28803eb77c16aeb9b1a0562e79d38b9ba281f9fc0a4c24d7d8d5af9d4c11b670dc61fc1ac,50.0,pubkey
1231621959,60,82a1e1731a9b22fdea55c09f2fac191a89efee127956fcfef65caab70f54002d,1,0,135:coinbase,0,0:41049530a4ab6a53952c94488cada1f77631ed1d29d3b4c8597d8b68623f290f412752c087f2ec0fbda29dbb8496984ff6e1f8b0134da5b8011d34d9b3bfdf702e5bac,50.0,pubkey
1231622445,61,ae6eedf8e47ac6dda10ca9f3334bd3031795c55a124948003acd944ebd31fee1,1,0,135:coinbase,0,0:41042a988f492cef43f38089fc1a6f11ab07f3cd52ca3c0fb6850bc2d31b83dbc97c7575203691a5afe51fc36d287bff42506979e40ab61a758adafc51f746b2d6aeac,50.0,pubkey
1231623224,62,701ce76c033e0b03fa79503770a5874840373e30cd9c1eca472ec66617f3a3ee,1,0,135:coinbase,0,0:41043fcbb41d06811e2df06c70dbf78e63c6a4404c28a0c990a837ee54f6c09fe259182f4d18233399262a640ac8c2f8b58b354bcf57ea7bb2dfb6261ceb8ca908fcac,50.0,pubkey
1231623880,63,0731f33cf07a2e5f749a2910c437a015968e1fc2ed79c95634829167db280c4f,1,0,135:coinbase,0,0:4104480b0d9f662fa54744f9da98a4671b89290dd30a1c4aabd9fd276417f6671770dc0c3bddca76080bfd4fc37d85cf84260f06aaa8a15b141f2f98da4215dd9b59ac,50.0,pubkey
1231624107,64,ebdb8335d5b148e9cc1b1bb795ee619a649bd1638e5514fdfc3004b1c56fd6a4,1,0,134:coinbase,0,0:410419ba01c19d1c68af6bc780289ec1a5d4c181e81089f275325c6e1abc1c2f44c67d99ba9be5d3b9c0b903a8655b853c62717bb99924a1d9bf501d3f9f12b56dc5ac,50.0,pubkey
1231624503,65,f15c7c51118c1dc93129a9f4999c7768ef2ff8cda3230f56d32576518c5f9349,1,0,135:coinbase,0,0:4104066687fe17381d3ea7490b084a2e9cab4ab37369089accc8b005cbea944789d1e34fcc418ed70c98936ae2c97cd8478bdc37264260421999b150573d1106d492ac,50.0,pubkey
1231625020,66,f01d7897ca02ed20dfb5544b3c1228e225fd97b72510d40af6c9d8e489033a74,1,0,135:coinbase,0,0:4104931ec0965431158d18f122abc012edfa87e83df07028d2d3bd71504de74cac5798608b8283278f885639030029b1e5215f4a087506be0455fc9ebb5fa2aadd0eac,50.0,pubkey
1231626072,67,b17fc28c1dc15ca4b05bf4784419c145b14e79ece54c793656997984c4e46715,1,0,135:coinbase,0,0:41049977f4ef44b1c7c3854e52c3706c3a9614d7981ba3a7d4c7a168399c2ae324242c9b1e22e5ab8d0e8f732d56f353555e6c8ccb6116b1f46ff5fcc0298f9fadfdac,50.0,pubkey
1231626618,68,bdc5121446fd203abbf0e4d13fe99594dc3dc4c1cb95504feb459e8982d923be,1,0,135:coinbase,0,0:4104440de3fdefd849e2d4725cef4dccf25a7bd8b8dcc181edaf189391790a5cae414a08e75a76df0fc4ed2fb79dfba9fdc3026ceded3582a34a20fffcfa4fb12153ac,50.0,pubkey
1231626979,69,807822a80b4ed7b7dfbe560a79705c62a71e48be9dbcce152ab70f94b1eb4307,1,0,135:coinbase,0,0:410443e7444ce6d177ed64331242f38feb451362b84f4ad5a0337b40022ade0fe1e5dbc923c6a5965fbf25a58561c5a28edec98d06e26c5c3c39000fe41a1325d004ac,50.0,pubkey
1231627646,70,aa5f3068b53941915d82be382f2b35711305ec7d454a34ca69f8897510db7ab8,1,0,135:coinbase,0,0:41048bc631c0da8fa813d18cc2cbe89559054e135bdd4a590f3a25fc66ff642e2de7f18f5f398c6f00a12df74f5a82053bfcd4ccb55bd4f231d2ffee618e7267a1c2ac,50.0,pubkey
1231628459,71,fd83acf6e35be34a654ae53fbdc43ae4a7c4e1bcc334064a6360bf6b32339fcb,1,0,135:coinbase,0,0:410439fc9a6971cd37f858dca09e85506cddf42ceba231d3a53960bc8b6ca73d98c4785ff33a7c24f5de6a251381c87fdc104867df420495b7d93d39861cf5238c36ac,50.0,pubkey
1231629194,72,dea3224cc1333edf41b3b97913d8b2a6402bddf6132f2137e003b535369f9ae1,1,0,135:coinbase,0,0:4104d2b452aa16024f4eb306bfc304e7f1ff5a01c2f4953859ea6608a7ad5a7c3e5b238bc6310d3816f7b8851e06a3c218911a16c3eedf7d1db982b06dba8c399a34ac,50.0,pubkey
1231630288,73,41b48c64cba68c21e0b7b37f589408823f112bb7cbccef4aece29df25347ffb4,1,0,134:coinbase,0,0:41041ff327e119b244f3c6140c13f94fdde6432fa02aebaac4a263859615080d0096a43d447affc1572e3391d762de5aa8aa650cda877b3bf42ecd157cfe49ad838aac,50.0,pubkey
1231631189,74,d472546c5171ea73bc9000f2994f069631c7706f5e922e2fe5f8e50e0402bed6,1,0,134:coinbase,0,0:41044ec8b0fcf5304f08f97348130e5c12c89f2f1678b1599d7f78b033597944945362ca67001ad40afaac594d09cb25ef323ea1bea28ae01c392397a7c673206072ac,50.0,pubkey
1231631822,75,382501ac2d50c5944465c2c316dbe2c70f23dd0de73ea86d339ea5f2bca7b648,1,0,134:coinbase,0,0:4104a5f1b7ea48a8d5913bfc569b1b9e091d7fbbbb5cdb97af0442f40be158fa5af68417e4bde42dfa04326e38613d583aafb5edb675b19e32465e8454fdd4c64202ac,50.0,pubkey
1231632554,76,47c981c4193d62d9d33b59fe1a6de9c27ff78d9f9003325b61e686a720673626,1,0,134:coinbase,0,0:4104737918981d5f4caa7efd6c11cccd696b4b588e823053ce202dbe1b2531f09150f885e32ff0af259d2bfa3f0ba573807addcc096375961f1490a50a860444204cac,50.0,pubkey
1231633184,77,b5015619429af022efa69e0401891a92533b1852f214b68504c2e435a8cb7d0e,1,0,134:coinbase,0,0:4104c8e38a2d330ef2c1317df46c906ed13c462bf5f360f1e26b1427ea38bf8f4075c91742ae5a0658b5beffb512dcc00f661b4813e85f584708204db09e4f6bd9b6ac,50.0,pubkey
1231635654,78,7ea1d2304f1f95fae773ed8ef67b51cfd5ab33ea8b6ab0a932ee3e248b7ba74c,1,0,134:coinbase,0,0:4104fd024595ebaa7a83bd672cd7d59e6eb42f0f04e7dc77a4f0634e45c2420d8a949cba06cde901f23d52cda564d494d172ba80281fa2d9c2a2e825e9c462be0da6ac,50.0,pubkey
1231645607,79,fb9967077804b9a4b7f5c80f7d8c567639cc14b17955da27c10b9947ddbd1825,1,0,134:coinbase,0,0:41045180728bae477149c556f55987b95b926a0da0f542adf2e8f4f811cd929b8e5c73b92ac9f454a2bfc7b1463be7f553b9e7ba26f7229d513241ff3b5cdf6b72bbac,50.0,pubkey
1231646077,80,5ed287fa7b07229b53b15c6ad95ab49c1c222aa0fcfa2dd6603fa8492fae54c6,1,0,134:coinbase,0,0:4104e869b280ddc2eb25995d46264e9b94d99214f0c3c3eec3b285c54bba7658edce94a3dca09c2206ec7a81aa1aef82bbf43c548f19731c37744c2bd97742e84173ac,50.0,pubkey
1231646456,81,5c4c653395879f5992949b3e28bb0be7b27d49e9e11d64899c5de30928d4ad99,1,0,134:coinbase,0,0:4104f0d742c83392ae7f885fca7739a1681df9039d9930f4eede9fef7b7c85fb191fad43e584345e8b872c84260b39c2e192512ead631083be327a6825fa0ba561e5ac,50.0,pubkey
1231647491,82,81fb4b1430e5c2cdee38be1a147c45fe23b38bbad0375ff67dc64450844445be,1,0,134:coinbase,0,0:4104916315e2bfc2affe420b84b949e53134d996af10a6f6e6a4ffb0158d00ba7433ead8bdd024517e2ec650965ffdf8f6eaf2a5046c0889b3532206f65be6e76a95ac,50.0,pubkey
1231648583,83,561eebc615218a12a9588ac78dde63aa56f3b1b43eb17174d2f093d1e2d1ca73,1,0,134:coinbase,0,0:410426f1f79f707063f225a9d48097d0fe6923afb3f8c210b536c93b8465e8a5d937a90806c0e2861b92a91d050f81c61e837e638aecd53584205bfd521bc9a14aa6ac,50.0,pubkey
1231649497,84,9a3d8485cde248ab7dcea68c5a8539498ecb8ad337f2574fc2143d2f644b2e1d,1,0,134:coinbase,0,0:4104e761595b66d7c108dcec83722a23a24ce0b2cf3f8f5db4fb483b62a36a96e5ad93698cd2006cbca41b4294af51fb61c13202eb9a871c86f8ce3479eccda1fa45ac,50.0,pubkey
1231650483,85,c39bde3039372f835ca96f15d5f38df585fac24a316d28cb5febae7c4af15cb4,1,0,134:coinbase,0,0:410433b8523d01fa02c9ff12b73bb4e6dcb4dac725e0853d119cf13d791e202b4e30dcb6da12d3627d638ff9ff225b6d7667ee7d2a36e5e140634772b6da6041479cac,50.0,pubkey
